DB,DB Object ID,DB Object Symbol,Qualifier,GO ID,DB:Reference,Evidence Code,With (or) From,Aspect,DB Object Name,DB Object Synonym,DB Object Type,Taxon,Date,Assigned By,Annotation Extension,Gene Product Form ID
UniProtKB,A0A2Z4M394,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,InterPro,,
UniProtKB,A0A2Z4M394,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,InterPro,,
UniProtKB,A0A2Z4M394,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,InterPro,,
UniProtKB,A0A2Z4M394,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,InterPro,,
UniProtKB,A0A2Z4M394,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191215,GOC,,
UniProtKB,A0A2Z4M394,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,InterPro,,
UniProtKB,A0A2Z4M394,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191214,UniProt,,
UniProtKB,A0A2Z4M394,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243081,20191215,GOC,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,InterPro,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,InterPro,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,InterPro,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,InterPro,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191215,GOC,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,InterPro,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191214,UniProt,,
UniProtKB,A0A2Z4M3E5,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243084,20191215,GOC,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,InterPro,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,InterPro,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,InterPro,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,InterPro,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191215,GOC,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,InterPro,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191214,UniProt,,
UniProtKB,A0A2Z4M3J7,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243083,20191215,GOC,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,InterPro,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,InterPro,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,InterPro,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,InterPro,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191215,GOC,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,InterPro,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191214,UniProt,,
UniProtKB,A0A2Z4M3L8,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243085,20191215,GOC,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,InterPro,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,InterPro,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,InterPro,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,InterPro,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191215,GOC,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,InterPro,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191214,UniProt,,
UniProtKB,A0A2Z4M3R3,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243086,20191215,GOC,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,InterPro,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,InterPro,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,InterPro,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,InterPro,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191215,GOC,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,InterPro,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191214,UniProt,,
UniProtKB,A0A2Z4M3Z8,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243089,20191215,GOC,,
UniProtKB,A0A2Z4M403,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,InterPro,,
UniProtKB,A0A2Z4M403,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0005739,GO_REF:0000038,IEA,UniProtKB-KW:KW-0496,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0005743,GO_REF:0000038,IEA,UniProtKB-KW:KW-0999,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0005743,GO_REF:0000040,IEA,UniProtKB-SubCell:SL-0168,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0006119,GO_REF:0000041,IEA,UniPathway:UPA00705,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0009060,GO_REF:0000002,IEA,InterPro:IPR000883,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,InterPro,,
UniProtKB,A0A2Z4M403,COI,,GO:0016020,GO_REF:0000038,IEA,UniProtKB-KW:KW-0472,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0016021,GO_REF:0000002,IEA,InterPro:IPR000883,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,InterPro,,
UniProtKB,A0A2Z4M403,COI,,GO:0016021,GO_REF:0000038,IEA,UniProtKB-KW:KW-0812,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0016491,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0020037,GO_REF:0000002,IEA,InterPro:IPR000883,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,InterPro,,
UniProtKB,A0A2Z4M403,COI,,GO:0022900,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191215,GOC,,
UniProtKB,A0A2Z4M403,COI,,GO:0046872,GO_REF:0000038,IEA,UniProtKB-KW:KW-0479,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0055114,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616|InterPro:IPR036927,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,InterPro,,
UniProtKB,A0A2Z4M403,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0249,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0055114,GO_REF:0000038,IEA,UniProtKB-KW:KW-0560,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:0070469,GO_REF:0000038,IEA,UniProtKB-KW:KW-0679,C,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191214,UniProt,,
UniProtKB,A0A2Z4M403,COI,,GO:1902600,GO_REF:0000108,IEA,GO:0004129,P,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243087,20191215,GOC,,
UniProtKB,A0A2Z4M4F9,COI,,GO:0004129,GO_REF:0000002,IEA,InterPro:IPR000883|InterPro:IPR023616,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243082,20191214,InterPro,,
UniProtKB,A0A2Z4M4F9,COI,,GO:0004129,GO_REF:0000003,IEA,EC:1.9.3.1,F,Cytochrome c oxidase subunit 1,COI,protein,taxon:2243082,20191214,UniProt,,
